property_id,title,location,district,region,latitude,longitude,price,property_type,bedrooms,bathrooms,area_size,listing_type,year_built,furnished,dist_to_beach
PROP1457,944 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.4102825848493,57.69269539100938,560000,land,0,0,944,rent,,False,2.133715707179727
PROP1458,407 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.236807088008305,57.47680428737483,330000,land,0,0,407,sale,,False,8.192779849527765
PROP1459,921 sqm Land in Souillac,Souillac,Savanne,South,-20.515573999612204,57.515230739839346,490000,land,0,0,921,rent,,False,11.793846392345264
PROP1460,Beautiful 2 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.024118243526193,57.537933273351186,1710000,villa,2,2,396,rent,2023.0,True,1.7098258263228665
PROP1461,Luxurious 3 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.26834742885974,57.36848010748482,955000,villa,3,3,224,sale,1981.0,False,4.738769258602585
PROP1462,Charming 3 Bedroom Condo in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03897212237159,57.54882248961836,435000,condo,3,2,135,sale,2009.0,True,3.9318918608518163
PROP1463,Spacious 4 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.43248548345848,57.70564767543655,180000,apartment,4,2,64,rent,2013.0,True,1.2487237169514822
PROP1464,Beautiful 4 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.010159558034168,57.57435399642226,545000,house,4,4,230,sale,1996.0,False,4.356504876655542
PROP1465,Luxurious 2 Bedroom Villa in Curepipe,Curepipe,Plaines Wilhems,Central,-20.30750442936421,57.50837543312326,605000,villa,2,3,243,rent,2022.0,True,14.090294412808243
PROP1466,Modern 3 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30265799271754,57.47273184484944,830000,villa,3,3,355,rent,2014.0,True,11.997190925774849
PROP1467,Elegant 2 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.290964337249267,57.47474124358278,175000,apartment,2,1,109,rent,2016.0,True,13.385450322112293
PROP1468,Elegant 4 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.430311022648585,57.709582694748654,495000,condo,4,4,187,rent,2023.0,False,2.679851007778398
PROP1469,Beautiful 3 Bedroom House in Souillac,Souillac,Savanne,South,-20.52903164072145,57.52092850176135,175000,house,3,4,152,sale,1999.0,False,12.11575216141942
PROP1470,Charming 2 Bedroom Condo in Flic en Flac,Flic en Flac,Black River,West,-20.27706423293196,57.37082138066476,590000,condo,2,1,196,sale,1985.0,False,4.706762607118557
PROP1471,824 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.413500833511254,57.70200570985438,525000,land,0,0,824,rent,,False,4.5093336397009125
PROP1472,782 sqm Land in Souillac,Souillac,Savanne,South,-20.531080314809085,57.51957096463626,380000,land,0,0,782,sale,,False,5.345287061906037
PROP1473,947 sqm Land in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.027631372231664,57.55300340371757,1010000,land,0,0,947,rent,,False,2.421242385955163
PROP1474,Spacious 4 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.15464942573609,57.4904531314809,580000,house,4,5,300,rent,2022.0,False,3.497172621773568
PROP1475,422 sqm Land in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.042585514868723,57.547976819592414,425000,land,0,0,422,rent,,False,4.388697287292665
PROP1476,Modern 5 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.155170168053917,57.501067625583865,330000,condo,5,6,124,sale,1980.0,True,3.652271642037961
PROP1477,899 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.222534476871267,57.7960614173821,850000,land,0,0,899,rent,,False,1.9803992203201366
PROP1478,Luxurious 3 Bedroom Villa in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.020832599523477,57.586804759953814,1540000,villa,3,1,392,rent,2013.0,True,2.8280357428242846
PROP1479,Modern 4 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.0398004905378,57.540971499133306,275000,apartment,4,2,113,rent,2012.0,False,2.306383598789466
PROP1480,Charming 2 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.193868506987,57.78047576426356,330000,house,2,1,160,rent,2014.0,False,2.4068895721455115
PROP1481,Luxurious 4 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02660300745612,57.581778112561764,370000,apartment,4,3,137,sale,1990.0,False,2.074552267925705
PROP1482,358 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.306365817667118,57.510170162234985,265000,land,0,0,358,sale,,False,8.743777488290856
PROP1483,286 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.237001998869097,57.475508515942984,235000,land,0,0,286,sale,,False,11.923233807620335
PROP1484,Modern 2 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.224655139752862,57.46296739861334,495000,villa,2,3,177,sale,1990.0,False,10.220479375106065
PROP1485,Spacious 3 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.275261458678397,57.35991190954072,230000,apartment,3,2,89,sale,2014.0,True,2.6299738487371345
PROP1486,Charming 1 Bedroom House in Mahebourg,Mahebourg,Grand Port,East,-20.413281324472056,57.6928517982953,315000,house,1,1,207,sale,2013.0,True,4.709472049181997
PROP1487,Cozy 1 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.33105189421593,57.375515230917856,180000,apartment,1,2,73,rent,2002.0,False,1.9829355371057011
PROP1488,Modern 5 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02507189132352,57.553912933846185,795000,house,5,6,288,rent,2024.0,False,3.496177562562221
PROP1489,Cozy 2 Bedroom Apartment in Mahebourg,Mahebourg,Grand Port,East,-20.402125323216588,57.70152161220097,105000,apartment,2,3,68,rent,1995.0,True,3.552149486957034
PROP1490,Charming 4 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.290821791977137,57.48465991155181,205000,apartment,4,1,135,rent,1983.0,False,5.468222085912052
PROP1491,Spacious 5 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.282246301420848,57.35387820126253,1020000,villa,5,1,286,sale,1986.0,True,1.0743016834137964
PROP1492,Spacious 1 Bedroom Apartment in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.23171195756082,57.79236520124249,220000,apartment,1,1,105,rent,2018.0,True,4.056659759347491
PROP1493,Elegant 4 Bedroom Villa in Souillac,Souillac,Savanne,South,-20.520881213604643,57.52488982976341,580000,villa,4,2,271,rent,2012.0,False,13.78406147708989
PROP1494,671 sqm Land in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03419713305166,57.5440004927175,755000,land,0,0,671,sale,,False,3.870604504472169
PROP1495,Spacious 1 Bedroom House in Blue Bay,Blue Bay,Grand Port,East,-20.435082587197172,57.705441797685836,645000,house,1,1,299,rent,2008.0,False,1.9507128702549568
PROP1496,Beautiful 1 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.294673500601018,57.476276787264794,395000,house,1,1,238,sale,2015.0,False,11.80197575388359
PROP1497,Luxurious 3 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.162267600542773,57.4977219858401,285000,apartment,3,1,124,sale,1999.0,False,2.0448394970348875
PROP1498,Charming 4 Bedroom House in Souillac,Souillac,Savanne,South,-20.52670414907658,57.514067395461375,255000,house,4,2,180,sale,1989.0,True,14.9380846565328
PROP1499,Cozy 5 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03185157530281,57.54394385053707,155000,apartment,5,5,58,rent,2001.0,True,4.372522891387101
PROP1500,Luxurious 5 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.436339093001685,57.71867826713662,775000,villa,5,1,212,rent,1985.0,False,3.5476339259466645
PROP1501,355 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32397520730464,57.51242662441888,290000,land,0,0,355,sale,,False,9.67193254779379
PROP1502,725 sqm Land in Souillac,Souillac,Savanne,South,-20.526102950901493,57.5246144542761,390000,land,0,0,725,sale,,False,12.01831934941122
PROP1503,Cozy 5 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.217551628740335,57.78619661742636,1180000,villa,5,1,342,sale,1986.0,False,3.8534358954865127
PROP1504,Luxurious 3 Bedroom Villa in Port Louis,Port Louis,Port Louis,North,-20.16727376702385,57.50360433984741,745000,villa,3,3,261,sale,1989.0,True,3.3201695651625354
PROP1505,Cozy 3 Bedroom Villa in Souillac,Souillac,Savanne,South,-20.523370849912624,57.51166865842117,395000,villa,3,2,186,rent,2013.0,True,7.950418685070351
PROP1506,Cozy 4 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.272861454772773,57.35442891839559,590000,house,4,5,257,sale,1983.0,False,2.4352962097438287
PROP1507,Luxurious 1 Bedroom Condo in Flic en Flac,Flic en Flac,Black River,West,-20.271871634925166,57.3611604111383,425000,condo,1,1,137,sale,1994.0,False,3.1249455398779564
PROP1508,Elegant 3 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.306488204432696,57.47220924040628,270000,house,3,3,201,rent,2018.0,True,13.94842055698006
PROP1509,243 sqm Land in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.036812685462074,57.53813154261795,255000,land,0,0,243,sale,,False,2.698939847512517
PROP1510,Charming 5 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.216432209154114,57.45672231534575,1060000,villa,5,5,384,rent,2022.0,True,10.813940949225449
PROP1511,Luxurious 5 Bedroom House in Tamarin,Tamarin,Black River,West,-20.332194188487296,57.374289331039535,230000,house,5,6,111,sale,1988.0,True,4.866470753192383
PROP1512,Beautiful 2 Bedroom House in Tamarin,Tamarin,Black River,West,-20.316955350570606,57.372216244736386,345000,house,2,3,165,rent,2007.0,True,4.363866512327524
PROP1513,677 sqm Land in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30166340455395,57.47398195622607,525000,land,0,0,677,sale,,False,12.861156979613266
PROP1514,Spacious 2 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.20326903216206,57.778741642395566,475000,house,2,2,248,rent,1981.0,True,3.902896473417401
PROP1515,Luxurious 5 Bedroom Apartment in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.217977600415015,57.78663045471431,220000,apartment,5,1,99,sale,2005.0,False,1.928627249826151
PROP1516,Charming 2 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.25884455091397,57.47406629171824,420000,condo,2,3,195,rent,1999.0,True,7.623427331465581
PROP1517,655 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.408597574811278,57.70059224007017,380000,land,0,0,655,rent,,False,4.6625818524248
PROP1518,Elegant 3 Bedroom Villa in Port Louis,Port Louis,Port Louis,North,-20.15731256693039,57.50675499031064,815000,villa,3,2,252,sale,2016.0,False,1.261770143959207
PROP1519,669 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.204721856702587,57.78763596636319,655000,land,0,0,669,rent,,False,3.761158289355832
PROP1520,Modern 2 Bedroom Villa in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32385871330734,57.50720034443182,860000,villa,2,2,367,rent,2012.0,True,6.940532383865451
PROP1521,Luxurious 2 Bedroom Apartment in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.225080928671712,57.79016511721203,125000,apartment,2,1,54,sale,2023.0,False,4.8657685333332115
PROP1522,Cozy 1 Bedroom House in Curepipe,Curepipe,Plaines Wilhems,Central,-20.314745612601556,57.51389526679745,270000,house,1,2,172,sale,2014.0,False,5.073625054064154
PROP1523,Luxurious 5 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.027087062083,57.54010516090436,935000,villa,5,3,225,sale,2004.0,True,1.526709824259727
PROP1524,Luxurious 1 Bedroom House in Souillac,Souillac,Savanne,South,-20.52058357183455,57.51553873453969,220000,house,1,2,198,rent,1999.0,False,14.842277261913244
PROP1525,780 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.23190120669163,57.79447822772689,635000,land,0,0,780,rent,,False,2.6064600778175633
PROP1526,Luxurious 5 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.026790907856867,57.54773029633906,690000,house,5,4,288,rent,2009.0,False,2.896718109074841
PROP1527,Modern 2 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.04178369496775,57.535979585976094,1700000,villa,2,3,360,rent,1990.0,True,4.5954893784457775
PROP1528,Cozy 3 Bedroom House in Mahebourg,Mahebourg,Grand Port,East,-20.417231950867595,57.7057117537696,345000,house,3,4,208,sale,2013.0,True,1.3650668616990753
PROP1529,Spacious 2 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.43585127490082,57.70815847962007,1300000,villa,2,1,291,rent,2003.0,True,4.144511766387193
PROP1530,Spacious 3 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.43254240393413,57.70711696441058,280000,condo,3,2,94,rent,2004.0,True,2.8516414797042056
PROP1531,598 sqm Land in Tamarin,Tamarin,Black River,West,-20.33131917229936,57.37434584999877,665000,land,0,0,598,rent,,False,4.358194518549647
PROP1532,Charming 4 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24470778139512,57.462006541606044,375000,house,4,3,266,rent,1986.0,False,6.941643841554833
PROP1533,Luxurious 2 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22610828970426,57.45749977093866,455000,house,2,3,250,sale,2014.0,False,8.477915445933444
PROP1534,Elegant 2 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.025533031410326,57.554502259752034,935000,villa,2,3,234,sale,1990.0,False,3.5837467148007534
PROP1535,Spacious 2 Bedroom Villa in Belle Mare,Belle Mare,Flacq,East,-20.20134130666354,57.77175478411443,600000,villa,2,1,169,rent,1993.0,False,4.567670388593539
PROP1536,Luxurious 1 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.27203018615689,57.3661103592243,875000,villa,1,2,207,rent,2002.0,False,2.6169851688073025
PROP1537,Elegant 3 Bedroom Condo in Belle Mare,Belle Mare,Flacq,East,-20.203508421934544,57.78699610661414,415000,condo,3,2,170,rent,2006.0,True,2.3655151555647014
PROP1538,965 sqm Land in Flic en Flac,Flic en Flac,Black River,West,-20.26958866925919,57.369060460693454,1120000,land,0,0,965,rent,,False,1.8592250964856905
PROP1539,Modern 2 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.28234338793803,57.373071783486,570000,house,2,2,240,sale,1998.0,True,2.0742424988680157
PROP1540,Charming 4 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.037904397075096,57.54899781624737,160000,apartment,4,2,56,sale,2024.0,False,2.4968131459392744
PROP1541,Cozy 3 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.315769726981287,57.508655482609285,275000,apartment,3,3,149,rent,2012.0,True,9.068043009029505
PROP1542,Luxurious 1 Bedroom Condo in Tamarin,Tamarin,Black River,West,-20.333606286207083,57.374252489799254,515000,condo,1,2,172,sale,2022.0,True,4.697668935413757
PROP1543,Elegant 4 Bedroom House in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.27129285167426,57.483662843851775,495000,house,4,2,265,rent,2018.0,False,5.269856381116716
PROP1544,Elegant 2 Bedroom House in Mahebourg,Mahebourg,Grand Port,East,-20.406588966629432,57.69785288490393,275000,house,2,2,186,rent,1990.0,False,4.717609992763977
PROP1545,Luxurious 2 Bedroom Apartment in Souillac,Souillac,Savanne,South,-20.53123737839062,57.52317602344458,215000,apartment,2,1,138,sale,2013.0,True,14.524321037729031
PROP1546,305 sqm Land in Port Louis,Port Louis,Port Louis,North,-20.16288480422356,57.49356125122097,295000,land,0,0,305,sale,,False,3.7896514789510256
PROP1547,378 sqm Land in Blue Bay,Blue Bay,Grand Port,East,-20.44152235423292,57.707057279493505,450000,land,0,0,378,sale,,False,2.742338426220022
PROP1548,Luxurious 5 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.28144118319104,57.37180500253038,315000,house,5,3,127,rent,2013.0,True,3.6304932668775423
PROP1549,Charming 2 Bedroom House in Blue Bay,Blue Bay,Grand Port,East,-20.447958906968747,57.71836615183107,430000,house,2,3,168,rent,2021.0,True,1.2407954269125172
PROP1550,Beautiful 3 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.153689032986136,57.49829065330318,210000,apartment,3,2,87,sale,1997.0,False,2.374534597459102
PROP1551,702 sqm Land in Flic en Flac,Flic en Flac,Black River,West,-20.28032143002301,57.36499884368041,695000,land,0,0,702,rent,,False,2.517312619416945
PROP1552,543 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.202510610614095,57.77387223956564,485000,land,0,0,543,rent,,False,4.415720115554294
PROP1553,Spacious 2 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.44333140358074,57.70712437778195,250000,apartment,2,3,86,rent,2004.0,False,1.564503831003047
PROP1554,677 sqm Land in Flic en Flac,Flic en Flac,Black River,West,-20.270231111555482,57.355207201721164,740000,land,0,0,677,rent,,False,2.5806198433033405
PROP1555,Spacious 4 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.15640523227526,57.4957102378687,460000,house,4,1,219,sale,2009.0,False,3.6148749690901902
PROP1556,214 sqm Land in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29074903742485,57.478185805510535,130000,land,0,0,214,rent,,False,10.949484386184011
PROP1557,306 sqm Land in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.008747137423978,57.584756803741286,370000,land,0,0,306,sale,,False,2.2321865194446873
PROP1558,Charming 4 Bedroom Condo in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.039236230379654,57.54064537404716,295000,condo,4,3,91,sale,2003.0,False,3.7935237316700743
PROP1559,Cozy 1 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.242206391695,57.477283410075614,425000,house,1,1,247,rent,2007.0,False,14.372096234463184
PROP1560,Luxurious 4 Bedroom Condo in Curepipe,Curepipe,Plaines Wilhems,Central,-20.316765001887312,57.526457975903256,305000,condo,4,5,160,rent,2022.0,False,10.229345577653334
PROP1561,Spacious 5 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.020058753167156,57.575525496822145,355000,apartment,5,5,112,sale,1990.0,False,3.0627270158241857
PROP1562,574 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.23450056907646,57.79631270021214,560000,land,0,0,574,sale,,False,1.030755003353483
PROP1563,Elegant 5 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.023637911714975,57.55291752786762,260000,house,5,3,111,sale,2008.0,False,4.985378528747611
PROP1564,Cozy 1 Bedroom Villa in Souillac,Souillac,Savanne,South,-20.523273197889463,57.51432490050128,700000,villa,1,1,315,sale,1993.0,False,5.51278213768553
PROP1565,Beautiful 4 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.40062580704828,57.694269691077366,735000,villa,4,3,308,sale,1987.0,True,3.842842393926134
PROP1566,653 sqm Land in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02388996690503,57.54110876536692,810000,land,0,0,653,sale,,False,1.7168556396153942
PROP1567,Modern 1 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.229531493374267,57.462308727090786,455000,house,1,2,291,sale,1989.0,False,5.137141648253363
PROP1568,Elegant 4 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29131170232744,57.48181564737938,295000,condo,4,4,166,rent,2004.0,True,6.88144422469369
PROP1569,Charming 4 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.189936406489547,57.78845762825289,375000,house,4,4,191,sale,2021.0,False,2.2035956129143957
PROP1570,Beautiful 5 Bedroom Apartment in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.226725763752793,57.798147440142934,190000,apartment,5,5,86,sale,1986.0,False,1.3983582758356845
PROP1571,Beautiful 5 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.211500471817555,57.45317930807415,190000,apartment,5,3,114,rent,2019.0,True,9.84171118666341
PROP1572,Beautiful 2 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.51380599589784,57.523573344096675,130000,condo,2,2,97,rent,2004.0,True,13.140130957147178
PROP1573,Spacious 2 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.308940461147984,57.51626030655499,205000,apartment,2,1,133,rent,1998.0,True,6.529339427575536
PROP1574,Beautiful 5 Bedroom House in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.218193590890294,57.7824277868282,335000,house,5,4,188,sale,1993.0,True,3.285611758775777
PROP1575,Spacious 3 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.292824574810886,57.487940210157326,350000,condo,3,1,192,rent,2003.0,True,11.459931303098614
PROP1576,969 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.267877833700542,57.488745877755015,770000,land,0,0,969,sale,,False,7.710973617816631
PROP1577,Cozy 1 Bedroom Villa in Port Louis,Port Louis,Port Louis,North,-20.158626825570217,57.49811924550274,540000,villa,1,2,162,rent,2006.0,False,1.4264627425095622
PROP1578,Beautiful 5 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.448988325440542,57.719907963174045,945000,villa,5,5,219,rent,2006.0,True,4.203905359390603
PROP1579,Modern 1 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.218789365693624,57.456624411552745,480000,villa,1,2,168,rent,1999.0,False,7.455684447247473
PROP1580,Charming 3 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.329167836982165,57.365409158424995,750000,villa,3,3,206,sale,1980.0,False,4.1615091210899156
PROP1581,Charming 3 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.302184588072837,57.481794302261676,345000,condo,3,1,161,rent,2023.0,False,11.078376591750796
PROP1582,Modern 1 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.038595830518844,57.5496911240307,965000,villa,1,2,251,rent,2002.0,False,4.442551620836685
PROP1583,Spacious 5 Bedroom House in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.218152167826574,57.78457357095394,245000,house,5,2,143,sale,2017.0,False,3.6265543115289964
PROP1584,Cozy 1 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.449168492296003,57.704509640387045,1580000,villa,1,2,359,sale,1991.0,True,2.468052275574175
PROP1585,734 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.221997300708452,57.77993589989589,630000,land,0,0,734,rent,,False,3.5952769231913893
PROP1586,Luxurious 3 Bedroom House in Tamarin,Tamarin,Black River,West,-20.32767126900995,57.36417952894712,460000,house,3,4,190,rent,1995.0,False,1.2035385489773942
PROP1587,Charming 5 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29884254223813,57.47212585942373,220000,apartment,5,5,132,rent,1994.0,True,5.877523983609726
PROP1588,Modern 3 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.531287186311143,57.52138896879491,240000,condo,3,3,169,sale,1982.0,True,9.019998109805442
PROP1589,Modern 3 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.027446092420067,57.58961065942129,400000,house,3,3,138,rent,1990.0,True,3.87660371930391
PROP1590,Luxurious 5 Bedroom Condo in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.233377339183146,57.793374009026515,360000,condo,5,5,145,sale,2015.0,False,2.0155542732964076
PROP1591,Luxurious 1 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02969094848931,57.543152109273706,1435000,villa,1,1,397,rent,1980.0,False,4.509586493327771
PROP1592,603 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.30728754088265,57.51119167919439,440000,land,0,0,603,rent,,False,9.573936099753709
PROP1593,318 sqm Land in Port Louis,Port Louis,Port Louis,North,-20.162491925484606,57.5033667563807,270000,land,0,0,318,rent,,False,4.5000297432797485
PROP1594,Cozy 4 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.295282193822864,57.48646512603315,110000,apartment,4,2,69,sale,1997.0,True,8.148093508469929
PROP1595,790 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.233311732914224,57.46922875890105,640000,land,0,0,790,rent,,False,7.96536812984758
PROP1596,Elegant 1 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29274926310311,57.47139513082153,100000,apartment,1,1,64,sale,1990.0,True,13.844238839918399
PROP1597,967 sqm Land in Blue Bay,Blue Bay,Grand Port,East,-20.44678142571067,57.70679493177279,900000,land,0,0,967,sale,,False,2.127358114291286
PROP1598,Luxurious 1 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.027105377189624,57.57259761055563,305000,apartment,1,2,108,rent,2018.0,True,3.8949630415458505
PROP1599,Charming 5 Bedroom Apartment in Souillac,Souillac,Savanne,South,-20.515330808447693,57.5220471988628,135000,apartment,5,5,113,rent,2020.0,False,14.70969736126769
PROP1600,Beautiful 4 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.44249602347033,57.71286179526705,1395000,villa,4,5,371,rent,1989.0,False,4.4367713868874645
PROP1601,Beautiful 4 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.27360771545309,57.47279527821427,155000,apartment,4,2,82,rent,2022.0,False,7.593601893220217
PROP1602,Beautiful 1 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29075756960948,57.485140437932735,560000,villa,1,2,240,rent,2022.0,True,7.644393953974427
PROP1603,Modern 5 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22016826184505,57.46729906187724,245000,apartment,5,1,131,sale,1995.0,False,7.608205292702381
PROP1604,529 sqm Land in Souillac,Souillac,Savanne,South,-20.519936290381064,57.521680917428476,260000,land,0,0,529,rent,,False,12.020864821817998
PROP1605,Elegant 1 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.220540710892475,57.78554507433927,1050000,villa,1,1,310,rent,1998.0,False,2.27581981416821
PROP1606,Spacious 4 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.26740766857094,57.472444493041934,205000,condo,4,1,91,sale,2020.0,True,12.687668295923913
PROP1607,Beautiful 4 Bedroom Condo in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.034289011209218,57.54845337445354,470000,condo,4,3,141,rent,1997.0,True,4.928328540796355
PROP1608,Luxurious 1 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24103034962984,57.47280365639915,590000,villa,1,1,256,sale,1986.0,False,6.250112426597928
PROP1609,Beautiful 2 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29795238696319,57.4767162047574,305000,house,2,1,217,sale,2016.0,False,9.450121415742021
PROP1610,Spacious 4 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.153726519229142,57.50134577945912,510000,condo,4,5,188,sale,2013.0,True,3.0695557974889547
